phoneme,a,aː,aˑ,aˤ,ã,b,bː,bˤ,c,cʼ,d,dz,dɮ,dʑ,dʒ,dː,dˤ,d̪,e,eː,eˑ,ẽ,e̘,e̞,e̞ˤ,f,fʼ,h,i,iː,iˑ,iˤ,ĩ,i̘,j,k,kǀ,kǁ,kǂ,kǃ,kʘ,kʰ,kʷ,kʼ,kˤ,l,lˤ,m,mː,n,n̪,o,oː,oˑ,oˤ,õ,o̘,o̞,p,pʰ,pʼ,q,qʼ,r,rː,rˤ,s,sʼ,sˤ,t,ts,tɕ,tɬ,tʃ,tʰ,tʼ,tˤ,u,uː,uˤ,ũ,u̘,v,w,x,xʼ,y,z,zˤ,æ,ç,ð,ø,ħ,ŋ,ŋʷ,œ,ɐ,ɑ,ɒ,ɓ,ɔ,ɔː,ɕ,ɕʼ,ɖ,ɖʐ,ɗ,ɘ,ə̆,ɛ,ɛː,ɜ,ɞ,ɟ,ɠ,ɡ,ɡʷ,ɢ,ɢ̆,ɣ,ɤ,ɥ,ɦ,ɧ,ɨ,ɨ̘,ɪ,ɫ,ɬ,ɬʼ,ɭ,ɮ,ɯ,ɰ,ɱ,ɲ,ɳ,ɴ,ɵ,ɶ,ɸ,ɹ,ɺ,ɻ,ɽ,ɾ,ʀ,ʁ,ʂ,ʂʼ,ʃ,ʃʼ,ʄ,ʈ,ʈʂ,ʈʼ,ʉ,ʊ,ʋ,ʌ,ʍ,ʎ,ʏ,ʐ,ʑ,ʒ,ʔ,ʔˤ,ʕ,ʙ,ʛ,ʝ,ʟ,ʡ,β,θ,χ,χʼ,ᶑ,ⱱ
ʂʼ,0.805317231202,0.849054507054,0.848230316643,0.896029836975,0.896339118387,0.481892417596,0.513737707619,0.608956536811,0.539959657616,0.543553140165,0.470489302905,0.321884606377,0.481240515343,0.350735773663,0.245319638329,0.535504217831,0.627606670686,0.510182365093,0.70147106945,0.748083567857,0.755650383004,0.803377052829,0.79454891814,0.70147106945,0.803135322374,0.484569303528,0.50874529549,0.51087621851,0.640645114833,0.685433907799,0.689880501503,0.725252951238,0.725438434147,0.719749594203,0.655651224144,0.556919898532,0.705378755104,0.699206836019,0.66338568142,0.66338568142,0.730307831079,0.549670503982,0.564443649219,0.565903453526,0.61823571855,0.76395451743,0.981504186789,0.954067092381,0.985601354733,0.914828306942,0.999,0.789295275959,0.837144773435,0.841431551621,0.886855044374,0.887460498493,0.87965779019,0.789295275959,0.638566253874,0.561485286492,0.61174256192,0.514475130884,0.524171982895,0.650387785967,0.72618169258,0.869964283875,0.145639506914,0.152989809285,0.268091709782,0.526059750643,0.271689575905,0.299454620216,0.510731446472,0.206284058762,0.518511940465,0.605953815709,0.674016769099,0.819979762076,0.871709491278,0.914021992957,0.915312750406,0.909214855851,0.509519900867,0.851814832265,0.454153073651,0.463064479287,0.652597732975,0.363330731267,0.425161352089,0.739343637657,0.462924527616,0.553459603222,0.719749658883,0.41512487924,0.918556065126,0.950567710102,0.714540382538,0.759825397937,0.826643557394,0.795255910797,0.466349832604,0.728799898552,0.788254775384,0.177894266159,0.231134845196,0.466940669601,0.222131176507,0.455263552183,0.729930038154,0.733732427451,0.695398548874,0.748891911069,0.728049162974,0.696551071752,0.518966356672,0.45501388937,0.470225691049,0.483429083231,0.724235176819,0.729741344406,0.45905713378,0.772499062338,0.668925926547,0.381959486253,0.209905781775,0.762996459753,0.855713169062,0.645715460599,0.935129811106,0.508202168979,0.517426228074,0.757939182017,0.563037409958,0.802170154535,0.835550049407,0.978913749444,0.853759039364,0.908577845952,0.93682042382,0.748285435453,0.782762539092,0.513091315399,0.760878603725,0.773158047877,0.717581006157,0.704609136224,0.675816118086,0.668198112838,0.397796385707,0.117666920824,0.0,0.201153020366,0.209836610839,0.503106300844,0.536479833367,0.186942638983,0.542919202853,0.787563006826,0.740912223384,0.769659933249,0.771185375991,0.409652551086,0.671271834513,0.652597732975,0.292888529165,0.379956989584,0.295678200629,0.60300327863,0.689080064809,0.434994010261,0.666894334348,0.685906176016,0.472511170764,0.763634805834,0.570618439388,0.514859812545,0.481365739124,0.378735448276,0.389146271234,0.452168927772,0.733158590246
ʃ,0.759615212688,0.813939378596,0.86880503369,0.908896235402,0.909533707462,0.577616411432,0.609275705854,0.644742364076,0.502939714128,0.49449348052,0.529464683437,0.330997399166,0.44072232229,0.350314830627,0.244987326791,0.619812369516,0.649291974242,0.577339758181,0.679613163433,0.772938227015,0.778034593598,0.818459771363,0.812694175198,0.679613163433,0.817954579463,0.479270705229,0.471714983095,0.522863172939,0.655173280296,0.698041255177,0.703756955996,0.740519231502,0.740715656861,0.731634374486,0.672751220991,0.57435777804,0.642554840662,0.716772631793,0.610183264029,0.610183264029,0.772060532918,0.566556673471,0.58558298644,0.559713446733,0.644354526884,0.757521684347,0.979837439637,0.969043590752,0.993513892056,0.911131438616,0.999,0.810587709624,0.854874466675,0.859651397422,0.903829614125,0.904459730418,0.898199528727,0.810587709624,0.614903952216,0.572732122876,0.609862404398,0.526376472021,0.518300294881,0.64972294214,0.745072925064,0.890959005294,0.241692145479,0.23150485121,0.305371228928,0.551367891304,0.279639342956,0.299148272755,0.477563388944,0.194819340894,0.54426053238,0.621803085837,0.722211547051,0.836346541509,0.892949340299,0.928428212791,0.929427277106,0.920840411834,0.51542356894,0.874635136665,0.461482582107,0.454153073651,0.667907737047,0.374789270355,0.437791378277,0.762571663745,0.49822415517,0.553121534856,0.692785412013,0.427268477095,0.934455276987,0.965796012991,0.729176140081,0.779602588216,0.842511063685,0.813191713572,0.562279307907,0.749702586036,0.806535581426,0.220057601964,0.17129491186,0.517576625895,0.254143878722,0.513370672583,0.753585357879,0.759405179135,0.717401125774,0.773598167253,0.75133096018,0.718301810022,0.488463980477,0.538325205695,0.545313831456,0.490698523914,0.741404275707,0.713475968974,0.470897221301,0.792671113478,0.688123232082,0.394039358678,0.146062556906,0.786183977208,0.877582121749,0.645390488048,0.933445304755,0.506186638691,0.497926394579,0.780389593194,0.574831521786,0.818965698376,0.855153830855,0.987099298507,0.852369310419,0.925940056967,0.951265565256,0.774259542263,0.734883810428,0.524359796309,0.72917607274,0.764701796008,0.732776716908,0.688521438087,0.711185247441,0.688282425321,0.409866976451,0.209237559098,0.201153020366,0.0,0.117666920824,0.473334077118,0.534201513609,0.21352632325,0.526059750643,0.808494171655,0.764488089419,0.78848569963,0.790571573776,0.421600841443,0.670535958878,0.667907737047,0.30182670939,0.379548896304,0.295463820393,0.585952607977,0.659795692354,0.448084088096,0.686853686752,0.702907782662,0.472100706935,0.786642987142,0.548646301062,0.527489846533,0.51664632997,0.390758796588,0.382355680802,0.501915618263,0.756896566571
ʃʼ,0.741108931183,0.801448116681,0.854595305583,0.899756071562,0.901005378924,0.485894060565,0.516347301468,0.612826205982,0.49449348052,0.504780243094,0.462132870622,0.324716280156,0.431295969667,0.342515433024,0.235698223463,0.537325696287,0.630533078429,0.502108946492,0.66438215574,0.756065253174,0.762359495802,0.808985600786,0.79976946718,0.66438215574,0.807758365791,0.471714983095,0.480865238092,0.51403230568,0.645715460599,0.690362110945,0.692623064002,0.727674599892,0.728236645533,0.7237738481,0.659099065172,0.559713446733,0.633802687284,0.705378755104,0.60264447385,0.60264447385,0.736040157582,0.553309257751,0.567541664581,0.569030908388,0.622203898299,0.738757737565,0.973041588524,0.958654244851,0.987849889512,0.902886152413,0.998855722024,0.795846270045,0.841701135271,0.84522362428,0.893256384547,0.894486793174,0.884141358683,0.795846270045,0.609862404398,0.564605175305,0.620947190517,0.518300294881,0.528033357433,0.639508369968,0.731065041619,0.876695776484,0.23150485121,0.243145026438,0.298300986546,0.542989514056,0.271689575905,0.292714549902,0.469030778626,0.186942638983,0.537597326531,0.6342920066,0.70856823903,0.824579723948,0.878766925085,0.917580601225,0.91823067481,0.911451680605,0.50785996712,0.8576772716,0.454153073651,0.463064479287,0.656816941639,0.366502542126,0.428723089408,0.74487336854,0.467817481199,0.545113639933,0.682000645476,0.418565808141,0.921495213363,0.955121846436,0.719749658883,0.765343843327,0.831069274324,0.800727650371,0.469723167731,0.733923980869,0.793608652905,0.17129491186,0.221281961362,0.470489302905,0.245319638329,0.447176339323,0.736233366377,0.740322947198,0.702568952546,0.756065253174,0.734115671641,0.703416926514,0.479842513262,0.457703167282,0.474427327221,0.481716725493,0.726647325908,0.697212209771,0.462528421545,0.778258106278,0.67528975052,0.385853418037,0.146062556906,0.771622637791,0.860217281463,0.633924896793,0.920513366739,0.497926394579,0.507489963095,0.76395451743,0.56643399134,0.808248724788,0.84062397614,0.980762728362,0.840086570621,0.914828306942,0.940902935246,0.756688494512,0.724512343254,0.515810343146,0.719205707761,0.746273283771,0.722670052331,0.675816118086,0.695070297573,0.67513959761,0.401351677187,0.201153020366,0.209836610839,0.117666920824,0.0,0.464186484387,0.526059750643,0.206284058762,0.535102253792,0.794078444286,0.747277549186,0.774480320004,0.776919455589,0.412985804,0.65771289968,0.656816941639,0.295678200629,0.370705957152,0.288162746384,0.57137608594,0.643067325383,0.439102586228,0.673792885942,0.691167047027,0.463391253715,0.772279718281,0.543977192406,0.519178827111,0.487149591315,0.382355680802,0.391804575036,0.455263552183,0.739930801315
ʄ,0.370110120563,0.401710154411,0.365453497594,0.393037214484,0.393291868847,0.172622394561,0.172622394561,0.223694502859,0.141386258864,0.119321806222,0.139075386113,0.336371506794,0.179506463567,0.320356396398,0.264761960933,0.192969770102,0.217804683723,0.168220732856,0.224223997061,0.268546366061,0.272122137811,0.2967090215,0.291946500471,0.224223997061,0.296484511619,0.299771250369,0.292970388378,0.242462584712,0.196229285642,0.214155314344,0.214155314344,0.244120211762,0.244405403687,0.237753650874,0.26229920933,0.195472092023,0.354715971594,0.364055609091,0.324487601543,0.324487601543,0.346409754128,0.190137284662,0.23096777447,0.189384837423,0.257147364551,0.245847740666,0.336962262315,0.361526296462,0.394313467642,0.332568404846,0.362946588654,0.349143350402,0.382028329653,0.385783194752,0.412237127683,0.412355202374,0.405822829247,0.349143350402,0.232316753865,0.224283217186,0.223253559627,0.299076800377,0.265794516788,0.193133581421,0.263725363911,0.292806661465,0.539133975266,0.534334637921,0.592080593334,0.173607583533,0.445083233938,0.424010766488,0.373193078599,0.360874236082,0.247463614132,0.156905534094,0.275830021171,0.306714814997,0.332216238771,0.361906746319,0.3621812844,0.356171660599,0.195668885798,0.339251233008,0.272461409227,0.272461409227,0.226085941046,0.388202520075,0.451495507902,0.317024267693,0.256320724391,0.255039517399,0.23697120112,0.365235199752,0.342937811483,0.361480708147,0.322142750404,0.293400016032,0.418083158749,0.310299611803,0.172622394561,0.359339174321,0.391407293466,0.572137413592,0.487921808356,0.139075386113,0.274275537986,0.139075386113,0.268546366061,0.318250165323,0.261799450718,0.291167295567,0.318250165323,0.339894654685,0.0165024139125,0.154396510105,0.154396510105,0.154396510105,0.193904071839,0.233714403104,0.172086462523,0.286984127969,0.278740527165,0.173415954673,0.484391560151,0.246327416291,0.30101824495,0.236322528875,0.324773509498,0.288513599601,0.281450823353,0.245847740666,0.279123308616,0.268579695934,0.299505684409,0.385047358128,0.315268243829,0.341178576546,0.411098398499,0.33091335807,0.284844723665,0.278559576033,0.325963617923,0.205561681641,0.245847740666,0.191866157881,0.193414088992,0.243311603246,0.203354380201,0.511224153,0.503106300844,0.473334077118,0.464186484387,0.0,0.183301049119,0.369917347141,0.133977191785,0.290469230674,0.33194973828,0.333361368057,0.333778426847,0.341818999282,0.209490876501,0.300251467699,0.332872793941,0.36721114951,0.325761680595,0.183719886215,0.236558720671,0.235474311676,0.212100603595,0.217547171601,0.124826839046,0.224508302341,0.170007554029,0.217348275831,0.264784450927,0.329671319336,0.323044310978,0.139075386113,0.224141097578
ʈ,0.410737393638,0.410737393638,0.426895559296,0.454933793293,0.456700490189,0.196235395332,0.224662351311,0.261139324258,0.139075386113,0.139075386113,0.181889060615,0.493167979614,0.373543844403,0.455248253046,0.417982713077,0.228226202241,0.265065414259,0.206089080956,0.333776921844,0.333776921844,0.333776921844,0.372981316382,0.369174397078,0.333776921844,0.371045700088,0.265973598014,0.255898018617,0.194819340894,0.333776921844,0.333776921844,0.333776921844,0.380632282029,0.380837370926,0.377113848441,0.333776921844,0.146062556906,0.518663280461,0.514682161254,0.486773083274,0.486773083274,0.498658060828,0.11079014289,0.158298124178,0.146062556906,0.187824970897,0.356886720352,0.432869770531,0.451383417753,0.482269342468,0.445215011806,0.476210995356,0.364112087709,0.391435916494,0.391435916494,0.418767152898,0.420977374537,0.413158802168,0.364112087709,0.158298124178,0.108829767403,0.163165453669,0.189691570328,0.150665157986,0.273555079257,0.33126569283,0.359309239025,0.604860769392,0.596264954852,0.68630050327,0.12750161455,0.479519148902,0.447419619453,0.133828970603,0.397610757478,0.112144848613,0.118813145186,0.235267963443,0.364112087709,0.391435916494,0.426357711945,0.428291113869,0.420807558386,0.305732455741,0.364112087709,0.194819340894,0.186942638983,0.333776921844,0.577339758181,0.63661066788,0.359548897706,0.236055194101,0.268027868446,0.333776921844,0.338167691604,0.436250784352,0.410804685795,0.333776921844,0.40076793833,0.408377222401,0.421641523584,0.185833931295,0.364112087709,0.391435916494,0.575783293662,0.567253759364,0.151528266441,0.414707646365,0.172657922144,0.333776921844,0.333776921844,0.333776921844,0.333776921844,0.333776921844,0.333776921844,0.193051692462,0.164821595282,0.174164125217,0.200213632692,0.19890611288,0.281756182838,0.245580625637,0.347291951382,0.333776921844,0.231310216284,0.5440479794,0.333776921844,0.390507140619,0.333776921844,0.411456341904,0.304151690065,0.297277097702,0.356886720352,0.289478614811,0.347291951382,0.360850096656,0.546761880379,0.457268482527,0.441350877012,0.450309446991,0.333776921844,0.382890997926,0.194819340894,0.356886720352,0.296606972712,0.356886720352,0.264435536658,0.282449934666,0.256183839696,0.324236497306,0.541519543411,0.536479833367,0.534201513609,0.526059750643,0.183301049119,0.0,0.39445979908,0.117666920824,0.333776921844,0.364112087709,0.468292627161,0.347291951382,0.329834395209,0.356886720352,0.333776921844,0.529464683437,0.552074450542,0.517576625895,0.150876701746,0.187824970897,0.356890615573,0.275118748042,0.136447701135,0.272461409227,0.333776921844,0.0165024139125,0.259940409273,0.283292296142,0.305930464011,0.305930464011,0.143740874936,0.376534033067
ʈʂ,0.655788017575,0.697046750691,0.696881408058,0.732395390408,0.929094014502,0.48830893756,0.520642961216,0.544402394691,0.365484708536,0.356523334426,0.417982713077,0.235495044834,0.47687396838,0.253514463991,0.165028715351,0.524297168302,0.547375444479,0.503774112197,0.59679146836,0.626967003577,0.631375224436,0.800967631408,0.656198954646,0.59679146836,0.661055616384,0.407015921269,0.39848451142,0.456059333694,0.552634498066,0.579960349851,0.582746933039,0.604964564878,0.812197359556,0.601166073917,0.570786488808,0.443528098135,0.617062442549,0.60045701227,0.530063458732,0.530063458732,0.592176699597,0.434654064227,0.467770012868,0.433636454345,0.505510251008,0.64416090996,0.856834288974,0.795491917362,0.838211795647,0.75909043191,0.865204053076,0.658058569823,0.703927151103,0.708915567001,0.744673955507,0.938857249323,0.737007589154,0.658058569823,0.480365796398,0.47381938323,0.472704557863,0.491195349688,0.482571323727,0.559439629726,0.680765175804,0.721388250039,0.279639342956,0.271689575905,0.330338596897,0.397610757478,0.114624284483,0.173857224138,0.448505662144,0.174003570124,0.390471214353,0.472197228052,0.538005644921,0.66921775362,0.715787951442,0.760035735001,0.947786354332,0.749499698297,0.46993841801,0.674989548586,0.412906898711,0.404520720123,0.56073471193,0.327889215213,0.389736082744,0.632584985943,0.390974741285,0.423908252157,0.606267475189,0.501006798543,0.75051559999,0.791036953929,0.603311442628,0.649590241431,0.680150014649,0.677402847722,0.472946497164,0.630893527437,0.670682931192,0.306228449245,0.299454620216,0.414707646365,0.178454160422,0.402409774154,0.61420118466,0.618909707009,0.594013534213,0.62767467503,0.61420118466,0.61420118466,0.387528544422,0.435717632504,0.452956490423,0.439771056981,0.445918776009,0.578011997513,0.446844904896,0.647610389001,0.580764346594,0.42485272495,0.23949732659,0.620719646422,0.693598864076,0.555389494569,0.804345732551,0.519574125147,0.510731446472,0.623469495017,0.490020526449,0.656061882747,0.659238200984,0.825868212492,0.690040925514,0.752353470886,0.775808348692,0.61420118466,0.627792887929,0.468816264984,0.649457629897,0.580943565816,0.605484499094,0.562757675591,0.565699887989,0.569447119646,0.458735281491,0.194819340894,0.186942638983,0.21352632325,0.206284058762,0.369917347141,0.39445979908,0.0,0.386557022514,0.632827888797,0.640139057782,0.683087340863,0.640518474713,0.500732237652,0.581122987063,0.56073471193,0.231170648496,0.359204518994,0.254143878722,0.459632762901,0.521872800295,0.495292886294,0.568781712709,0.420140052143,0.43230589547,0.628266506736,0.423846759404,0.502801004653,0.462086371801,0.464327055744,0.45678878966,0.39855902612,0.599449263355
ʈʼ,0.441394272621,0.473625149516,0.438328091737,0.464702277962,0.464702277962,0.189886933187,0.217032545227,0.250646101904,0.139075386113,0.139075386113,0.134771993668,0.469460324723,0.283968426219,0.455248253046,0.410159653814,0.179130600419,0.218085756647,0.157841525242,0.407382665378,0.416813663453,0.416813663453,0.430897119817,0.429198146666,0.407382665378,0.430687406894,0.255898018617,0.26738022659,0.186942638983,0.388123358242,0.416813663453,0.416813663453,0.439188759982,0.439318065258,0.429198146666,0.388123358242,0.146062556906,0.510471149147,0.506865490711,0.47803232284,0.47803232284,0.490515771728,0.11079014289,0.163165453669,0.146062556906,0.187824970897,0.416770217012,0.46758022333,0.411000458839,0.444885671383,0.366141613621,0.399137325943,0.388123358242,0.416813663453,0.416813663453,0.458482647374,0.458850186724,0.457517083849,0.388123358242,0.163165453669,0.103852664097,0.171126018375,0.150665157986,0.186315059974,0.273555079257,0.322277619639,0.350216800628,0.596264954852,0.605953815709,0.674016769099,0.12750161455,0.472197228052,0.438478538108,0.127880173467,0.389575057942,0.112144848613,0.126377312562,0.224804581458,0.388123358242,0.416813663453,0.465642517796,0.465736720714,0.457517083849,0.298739898508,0.388123358242,0.186942638983,0.194819340894,0.388123358242,0.508236615717,0.627606670686,0.404558920984,0.236055194101,0.268027868446,0.416720087005,0.330937363283,0.398019337351,0.40840845155,0.380375126514,0.411490518851,0.421967184347,0.432622175737,0.180608809615,0.392747991542,0.428015693234,0.567253759364,0.571502723072,0.132932679772,0.406130188411,0.124842919649,0.388123358242,0.371617760561,0.371617760561,0.400692721004,0.371617760561,0.380375126514,0.144747837049,0.159051590764,0.169009743635,0.193880764488,0.160234632418,0.248019044927,0.236020916771,0.388123358242,0.388123358242,0.231310216284,0.537461453367,0.388123358242,0.429198146666,0.416770217012,0.427102679068,0.297277097702,0.304151690065,0.371617760561,0.281741466291,0.388123358242,0.388123358242,0.539649517443,0.37985488075,0.395119490676,0.411902863398,0.388123358242,0.42838999219,0.186942638983,0.416770217012,0.256453924312,0.371617760561,0.228011940063,0.237395209718,0.251342986311,0.318010786253,0.536479833367,0.542919202853,0.526059750643,0.535102253792,0.133977191785,0.117666920824,0.386557022514,0.0,0.388123358242,0.392747991542,0.460556175336,0.392747991542,0.329834395209,0.416770217012,0.380375126514,0.466940669601,0.54486435667,0.470489302905,0.0165024139125,0.182854490505,0.348437221406,0.266197451701,0.125044872927,0.272461409227,0.371617760561,0.117666920824,0.25022298679,0.283292296142,0.305930464011,0.305930464011,0.122931296939,0.368224525607
ʉ,0.278527630808,0.305061884391,0.274188893384,0.280543323853,0.280902455213,0.17709980638,0.199193047557,0.22872633173,0.413736544325,0.405209230716,0.250081860658,0.541449886227,0.271706707762,0.510355573978,0.486431278316,0.292130909523,0.337391386219,0.283592126286,0.139075386113,0.203186963458,0.203186963458,0.231957544904,0.210886595991,0.139075386113,0.223694502859,0.413262152585,0.405094347394,0.294344134124,0.175524426253,0.191512467416,0.193810827641,0.211458733899,0.231957544904,0.175524426253,0.217582279234,0.311178839002,0.620152055835,0.615675722479,0.588235243056,0.588235243056,0.406900216455,0.311178839002,0.285326910865,0.311178839002,0.383081382676,0.245165370974,0.271641049727,0.298879741234,0.321761309384,0.311616649144,0.332531927302,0.209447806137,0.243014122031,0.267179762592,0.275979945802,0.276258141904,0.256673671123,0.209447806137,0.294344134124,0.294344134124,0.270943253535,0.356622673909,0.356622673909,0.220763627842,0.205183076289,0.24340677532,0.912734973175,0.903200411501,0.986162611879,0.333776921844,0.754616008917,0.721570972966,0.38159372111,0.637628776343,0.333776921844,0.416058386688,0.438973370211,0.200875272637,0.211180828927,0.218144539677,0.218765660942,0.205722166848,0.2426212936,0.200875272637,0.342227636794,0.342227636794,0.175524426253,0.536581096752,0.587907162965,0.215876856074,0.419695162638,0.288369166075,0.139075386113,0.428425778389,0.302097046686,0.266063209599,0.180061514278,0.212992978219,0.21148473718,0.229049941799,0.166573482897,0.193674656393,0.228905009717,0.906672351166,0.895720779992,0.262297916011,0.514800575455,0.233571022758,0.111437926854,0.170300727085,0.180061514278,0.203186963458,0.170300727085,0.170300727085,0.302369636489,0.201520718667,0.201520718667,0.173287102597,0.277173141739,0.2107186289,0.201520718667,0.209447806137,0.218390428922,0.17862706505,0.807513453396,0.111437926854,0.140409607799,0.139075386113,0.279017035885,0.39219183394,0.439366275963,0.166801898883,0.282649346328,0.200875272637,0.200875272637,0.31468845595,0.309106405775,0.311616649144,0.232236026484,0.114430617629,0.211614670204,0.294344134124,0.234144576583,0.249469818728,0.166801898883,0.169787397265,0.231564537403,0.193674656393,0.277173141739,0.802411183659,0.787563006826,0.808494171655,0.794078444286,0.290469230674,0.333776921844,0.632827888797,0.388123358242,0.0,0.200875272637,0.186988258838,0.193674656393,0.364160172645,0.211319452627,0.175524426253,0.507945455656,0.506525754728,0.488696749878,0.270943253535,0.324924493885,0.298929321375,0.186988258838,0.250940478113,0.307067111871,0.166801898883,0.233802535782,0.181173594369,0.384558331989,0.385707602447,0.385707602447,0.23697120112,0.214072172635
ʊ,0.21148473718,0.234335778172,0.305123760307,0.267335692656,0.267691746044,0.283654874615,0.309754570987,0.334714930195,0.438896210381,0.426275076822,0.34004957492,0.560380431412,0.291587725086,0.576348410704,0.528868118356,0.309670883688,0.35869708453,0.371336371637,0.203354380201,0.262680900245,0.266383234289,0.288398445331,0.301693608291,0.203354380201,0.292073390009,0.427227019069,0.418364605043,0.30483990231,0.197748059659,0.229757266146,0.229757266146,0.239618999522,0.263714112753,0.228511959562,0.226825456644,0.32032304013,0.643581348242,0.639508411654,0.607844149719,0.607844149719,0.426688606976,0.32032304013,0.305008704043,0.32032304013,0.4018553085,0.19151954656,0.309232575536,0.232236026484,0.272350618946,0.260279894664,0.352732542265,0.155816113667,0.176972849042,0.176972849042,0.1971926024,0.197779938356,0.325266688275,0.155816113667,0.316638332918,0.30483990231,0.270943253535,0.311178839002,0.311178839002,0.193674656393,0.290695172021,0.301098192763,0.941929112377,0.930595628507,0.999,0.364112087709,0.725809797795,0.751944098129,0.406919532549,0.644871815806,0.364112087709,0.435675046111,0.458551635511,0.14407018208,0.163472830322,0.182752072694,0.1830078732,0.310089834502,0.320001705896,0.15837188511,0.364160172645,0.364160172645,0.197748059659,0.55904930553,0.710193421932,0.241595144694,0.438896210381,0.377035764146,0.203354380201,0.379260381548,0.232236026484,0.296566151213,0.216975973185,0.229049941799,0.19180330771,0.192453996742,0.270280205702,0.114430617629,0.132207617311,0.932269802626,0.920023272798,0.277173141739,0.525617338751,0.327199514013,0.193674656393,0.237897010845,0.216975973185,0.25195935779,0.193674656393,0.193674656393,0.345704980904,0.262857967954,0.262857967954,0.225508531676,0.246355915775,0.191671031788,0.262857967954,0.155816113667,0.226825456644,0.241937669754,0.785725632542,0.200875272637,0.216798800091,0.197748059659,0.207845506332,0.417440921741,0.457542967086,0.19151954656,0.300752361457,0.143205766414,0.166801898883,0.232236026484,0.279871507201,0.260279894664,0.208684916159,0.193674656393,0.229049941799,0.316638332918,0.193674656393,0.208615900687,0.193674656393,0.2107186289,0.2107186289,0.183464355078,0.246355915775,0.758566559569,0.740912223384,0.764488089419,0.747277549186,0.33194973828,0.364112087709,0.640139057782,0.392747991542,0.200875272637,0.0,0.193674656393,0.111437926854,0.342227636794,0.294258670839,0.197748059659,0.524109425447,0.574014134999,0.527905309645,0.270943253535,0.324924493885,0.250164177287,0.193674656393,0.246355915775,0.351709096832,0.184577665801,0.254341808253,0.261116534015,0.405094394146,0.359959158651,0.359959158651,0.249758172196,0.2107186289
ʋ,0.190638199422,0.219162195657,0.228083355381,0.261549238338,0.261822186318,0.310509575591,0.337113547593,0.367179587068,0.437169944239,0.427849486041,0.335584046095,0.579426603256,0.375070561956,0.536851457245,0.536378627167,0.396666387057,0.426936971895,0.367242718348,0.179035595708,0.201599598958,0.199032379817,0.247967220203,0.225278892956,0.179035595708,0.231874938992,0.335452641294,0.355820881956,0.440051809198,0.265430131872,0.293461373943,0.296157930978,0.318393799695,0.318591138471,0.313300046319,0.210228687614,0.445413394855,0.612066943362,0.622089286132,0.58443337745,0.58443337745,0.568119128112,0.437555515619,0.442829729174,0.436699337203,0.507205850536,0.179564633935,0.287956223635,0.200494150059,0.235722126803,0.218333705338,0.294565166241,0.173295652635,0.173295652635,0.288224683023,0.211637799782,0.232236026484,0.205951472855,0.173295652635,0.445413394855,0.436742090301,0.435675019848,0.457840571016,0.450510526652,0.173681120409,0.218875517941,0.262008003691,0.937837731317,0.927431316451,0.997706512515,0.463964720651,0.82976190813,0.732585985357,0.512038634205,0.723405390748,0.454515194168,0.492719224242,0.555808767411,0.193674656393,0.211584709929,0.218695283942,0.232236026484,0.213700465701,0.239351065389,0.193674656393,0.451182234357,0.443397034437,0.260283453019,0.589412386823,0.653610398499,0.168382698967,0.443746660521,0.373389730558,0.179035595708,0.499801609105,0.200494150059,0.200494150059,0.146299510155,0.184963464553,0.173295652635,0.173295652635,0.299015540802,0.173295652635,0.173295652635,0.881146887381,0.864487744244,0.332507615249,0.534834838061,0.32318004402,0.166801898883,0.141973741634,0.148727255803,0.171585438094,0.141973741634,0.12909191327,0.347556537992,0.299791680848,0.311077433545,0.308480460852,0.30161171252,0.279802454816,0.316476853549,0.173295652635,0.206984027586,0.307233036516,0.803861040848,0.166801898883,0.372018002667,0.265430131872,0.227988136171,0.522243506666,0.51385548782,0.187854286621,0.386662778095,0.193674656393,0.193674656393,0.178148396685,0.27210574233,0.200494150059,0.215445254498,0.130607876287,0.184963464553,0.451182234357,0.179256562667,0.193180359758,0.176381526836,0.178833809606,0.181421324039,0.137863127231,0.306590567889,0.781404347521,0.769659933249,0.78848569963,0.774480320004,0.333361368057,0.468292627161,0.683087340863,0.460556175336,0.186988258838,0.193674656393,0.0,0.173295652635,0.46583095607,0.275550063051,0.260283453019,0.537529375423,0.534768053901,0.535370117451,0.425862088323,0.488852068682,0.340023741417,0.212262681351,0.283299131274,0.353821200337,0.235961159139,0.391082796512,0.315655814014,0.49903850829,0.463671664067,0.455922761578,0.32106832135,0.203249564683
