GlyphID,Allophone,Count,Frequency
0078,ʔ,1,0.0034
0078,xʀ̥,1,0.0034
0078,ʷx,1,0.0034
0078,ʀ̥,1,0.0034
0078,xʲʷ,1,0.0034
0078,xˑ,1,0.0034
0078,k,1,0.0034
0078,x̟,1,0.0034
0078,kx,1,0.0034
0078+0068,xh,1,1.0000
0078+02B7,xʷ,43,0.9149
0078+02B7,χʷ,1,0.0213
0078+02B7,x,1,0.0213
0078+02B7,w,1,0.0213
0078+02B7,hʷ,1,0.0213
0078+02BC,xʼ,2,1.0000
0078+02D0,xː,6,0.6667
0078+02D0,xːʀ̥,1,0.1111
0078+02D0,xːʷ,1,0.1111
0078+02D0,χː,1,0.1111
0078+031F+02B2,x̟ʲ,1,1.0000
0078+0325,x̥,1,1.0000
0078+0348,x͈,1,1.0000
0078+0348+02B7,x͈ʷ,1,1.0000
0078+0348+02D0,x͈ː,1,0.5000
0078+0348+02D0,x͈ːʷ,1,0.5000
0079,y,57,0.8382
0079,yː,3,0.0441
0079,ʔy,1,0.0147
0079,ỹ,1,0.0147
0079,j,1,0.0147
0079,y̥,1,0.0147
0079,ʔd̠ʒ,1,0.0147
0079,œ,1,0.0147
0079,ʒ,1,0.0147
0079,ʏ,1,0.0147
0079+0065,ye,1,1.0000
0079+0259,yə,1,1.0000
0079+02BC,yʼ,1,1.0000
0079+02D0,yː,16,0.8421
0079+02D0,y,2,0.1053
0079+02D0,yə̯,1,0.0526
0079+0303,ỹ,1,1.0000
0079+0306,ɔ̆,1,0.3333
0079+0306,ø̆,1,0.3333
0079+0306,y̆,1,0.3333
0079+0324,y̤,1,1.0000
007A,z,560,0.8272
007A,ʒ,38,0.0561
007A,dz,12,0.0177
007A,d̠ʒ,11,0.0162
007A,zʲ,9,0.0133
007A,zʷ,7,0.0103
007A,s͉,4,0.0059
007A,s,4,0.0059
007A,zˤ,3,0.0044
007A,z̥,3,0.0044
007A,nz,2,0.0030
007A,zː,2,0.0030
007A,j,2,0.0030
007A,ð,2,0.0030
007A,ʒʷ,1,0.0015
007A,ʒʲ,1,0.0015
007A,zˠ,1,0.0015
007A,ʷz,1,0.0015
007A,zˠʷ,1,0.0015
007A,zs,1,0.0015
007A,zʲʷ,1,0.0015
007A,d̠ʒʃ,1,0.0015
007A,s̰,1,0.0015
007A,dzs,1,0.0015
007A,zd̪,1,0.0015
007A,ɟʝ,1,0.0015
007A,ʒ̃,1,0.0015
007A,zʰ,1,0.0015
007A,ʒʃ,1,0.0015
007A,d,1,0.0015
007A,l,1,0.0015
007A,z̃,1,0.0015
007A+027E,zɾ,1,1.0000
007A+02B2,zʲ,8,1.0000
007A+02B7,zʷ,15,1.0000
007A+02C0,zˀ,1,1.0000
007A+02D0,zː,20,1.0000
007A+02D0+02E4,zːˤ,5,1.0000
007A+02E0,zˠ,1,1.0000
007A+02E4,zˤ,7,1.0000
007A+0303,z̃,1,1.0000
007A+0303+031E+0329+02E0,z̞̩̃ˠ,1,1.0000
007A+031E+0329,z̞̩,2,1.0000
007A+031E+0329+02E0,z̞̩ˠ,1,1.0000
007A+0324,z̤,1,1.0000
007A+0325,z̥,1,1.0000
007A+0329,z̩,1,1.0000
007A+032A,z̪,20,0.8696
007A+032A,s̪͉,1,0.0435
007A+032A,ʒ,1,0.0435
007A+032A,z̪ʲ,1,0.0435
007A+032A+007C+007A,z̪|z,1,1.0000
007A+032A+02D0,z̪ː,2,1.0000
007A+033A,z̺,1,1.0000
007A+033B,z̻,4,1.0000
007A+0347,r,1,0.2500
007A+0347,z͇̥,1,0.2500
007A+0347,z͇,1,0.2500
007A+0347,ɾ,1,0.2500
007A+0348+02D0,z͈ː,1,1.0000
00E6,æ,77,0.7404
00E6,ɛ,6,0.0577
00E6,æː,4,0.0385
00E6,æ̃,3,0.0288
00E6,a,1,0.0096
00E6,æˑ,1,0.0096
00E6,ei,1,0.0096
00E6,æ̰,1,0.0096
00E6,æə̯,1,0.0096
00E6,ɑ,1,0.0096
00E6,əɛ,1,0.0096
00E6,ɑe,1,0.0096
00E6,æ̆,1,0.0096
00E6,ɑ̆,1,0.0096
00E6,ə,1,0.0096
00E6,e,1,0.0096
00E6,æ̤,1,0.0096
00E6,æ̥,1,0.0096
00E6+0065,æe,1,1.0000
00E6+0065+0303+032F,æẽ̯,1,1.0000
00E6+0065+032F,æe̤̯,1,0.2500
00E6+0065+032F,æe̯,1,0.2500
00E6+0065+032F,æː,1,0.2500
00E6+0065+032F,ɜe̯,1,0.2500
00E6+0069,æi,1,1.0000
00E6+0075,æu,1,1.0000
00E6+026A,æɪ,1,1.0000
00E6+02D0,æː,36,0.8571
00E6+02D0,ɛː,3,0.0714
00E6+02D0,æ̃ː,1,0.0238
00E6+02D0,ɒː,1,0.0238
00E6+02D0,æ,1,0.0238
00E6+02E4,æˤ,1,1.0000
00E6+0303,æ̃,21,0.9130
00E6+0303,æ̃ː,1,0.0435
00E6+0303,ã,1,0.0435
00E6+0303+02D0,æ̃ː,7,1.0000
00E6+0324,æ̤,2,1.0000
00E6+0324+02D0,æ̤ː,2,1.0000
00E7,ç,42,0.8235
00E7,ch,1,0.0196
00E7,çː,1,0.0196
00E7,h,1,0.0196
00E7,çʰ,1,0.0196
00E7,s,1,0.0196
00E7,x̟,1,0.0196
00E7,j̥,1,0.0196
00E7,x,1,0.0196
00E7,ʲh,1,0.0196
00E7+02B2,çʲ,2,1.0000
00E7+02B7,çʷ,2,0.6667
00E7+02B7,ç̃ʷ,1,0.3333
00E7+02D0,çː,1,1.0000
00E7+031F,ç̟,1,1.0000
00F0,ð,68,0.8500
00F0,d,3,0.0375
00F0,d̪,2,0.0250
00F0,ð̞,2,0.0250
00F0,ðʲ,1,0.0125
00F0,d̪ð,1,0.0125
00F0,θ͉,1,0.0125
00F0,ʐ,1,0.0125
00F0,θ,1,0.0125
00F0+02B2,ðʲ,1,1.0000
00F0+02D0,ðː,1,1.0000
00F0+02E0,ðˠ,1,1.0000
00F0+02E4,ðˤ,1,1.0000
00F0+031E,d̪,1,0.5000
00F0+031E,ð̞,1,0.5000
00F0+0349,ð͉,2,0.6667
00F0+0349,d,1,0.3333
00F8,ø,38,0.8085
00F8,ø̥,2,0.0426
00F8,œ̝,1,0.0213
00F8,ø̃,1,0.0213
00F8,ʏ,1,0.0213
00F8,y,1,0.0213
00F8,œ,1,0.0213
00F8,ə,1,0.0213
00F8,øː,1,0.0213
00F8+0258,øɘ,1,1.0000
00F8+02D0,øː,19,0.7917
00F8+02D0,ø,2,0.0833
00F8+02D0,ɛ̃,1,0.0417
00F8+02D0,ɛ,1,0.0417
00F8+02D0,uø,1,0.0417
00F8+031E,ø̞,4,1.0000
00F8+031E+02D0,ø̞ː,1,0.5000
00F8+031E+02D0,ø̞ə̯,1,0.5000
00F8+031E+02E4,ø̞ˤ,1,1.0000
0127,ħ,36,0.9231
0127,ħʷ,1,0.0256
0127,x,1,0.0256
0127,ħ̃,1,0.0256
0127+02B7,ħʷ,2,1.0000
0127+02D0,ħː,5,1.0000
0127+0348+02D0,ħ͈ː,1,1.0000
014B,ŋ,833,0.8414
014B,ŋʷ,22,0.0222
014B,ɲ,17,0.0172
014B,ŋʲ,14,0.0141
014B,m,12,0.0121
014B,n,12,0.0121
014B,ŋ̩,11,0.0111
014B,ŋ̥,9,0.0091
014B,ŋ̟,8,0.0081
014B,ŋɡ,8,0.0081
014B,ɡŋ,5,0.0051
014B,ŋm,5,0.0051
014B,ŋː,5,0.0051
014B,ŋ̰,2,0.0020
014B,w̃,2,0.0020
014B,ɡ,2,0.0020
014B,ɴ,2,0.0020
014B,ˀŋ,1,0.0010
014B,ŋ̟ʲ,1,0.0010
014B,m̥,1,0.0010
014B,ʌ̃,1,0.0010
014B,ʷŋ,1,0.0010
014B,ŋˑ,1,0.0010
014B,ŋ̚,1,0.0010
014B,ŋˠ,1,0.0010
014B,ɲ̟,1,0.0010
014B,ŋʲʷ,1,0.0010
014B,ɰ̃,1,0.0010
014B,ŋw,1,0.0010
014B,ʉ̯̃,1,0.0010
014B,r,1,0.0010
014B,ɨ̯̃,1,0.0010
014B,l,1,0.0010
014B,ɰ,1,0.0010
014B,ɳ,1,0.0010
014B,ˀŋ̟,1,0.0010
014B,n̪|n,1,0.0010
014B,nʷ,1,0.0010
014B+0062,ŋb,1,1.0000
014B+0068,ŋh,1,1.0000
014B+0068+02B2,ŋhʲ,1,1.0000
014B+0068+02B7,ŋhʷ,1,1.0000
014B+0068+1DA3,ŋhᶣ,1,1.0000
014B+006B,ŋk,33,0.9429
014B+006B,ŋɡ,1,0.0286
014B+006B,ŋkʲ,1,0.0286
014B+006B+0078,ŋkx,1,1.0000
014B+006B+027E,ŋkɾ,1,1.0000
014B+006B+02B0,ŋkʰ,2,1.0000
014B+006B+02B2,ŋkʲ,1,1.0000
014B+006B+02B7,ŋkʷ,7,0.8750
014B+006B+02B7,ŋɡʷ,1,0.1250
014B+006B+02BC,ŋkʼ,1,1.0000
014B+006D,ŋm,85,0.9341
014B+006D,ŋmʲ,2,0.0220
014B+006D,nm,1,0.0110
014B+006D,m,1,0.0110
014B+006D,ŋmʷ,1,0.0110
014B+006D,mʷ,1,0.0110
014B+006D+006B+0070,ŋmkp,5,0.8333
014B+006D+006B+0070,ŋmɡb,1,0.1667
014B+006D+006B+0070+027E,ŋmkpɾ,1,1.0000
014B+006D+0261+0062,ŋmɡb,89,1.0000
014B+006D+02B2,ŋmʲ,1,1.0000
014B+006D+02E4,ŋmˤ,1,1.0000
014B+01C0,ŋǀ,5,1.0000
014B+01C0+02B1,ŋǀʱ,1,1.0000
014B+01C1,ŋǁ,5,1.0000
014B+01C1+02BC,ŋǁʼ,1,1.0000
014B+01C2,ŋǂ,1,1.0000
014B+01C3,ŋǃ,6,1.0000
014B+01C3+02B1,ŋǃʱ,1,1.0000
014B+01C3+02BC,ŋǃʼ,1,1.0000
014B+0261,ŋɡ,210,0.8787
014B+0261,ŋɡʷ,8,0.0335
014B+0261,ŋɡʲ,6,0.0251
014B+0261,ŋ,5,0.0209
014B+0261,ŋk,2,0.0084
014B+0261,k,2,0.0084
014B+0261,ɡ,1,0.0042
014B+0261,ɲɟ,1,0.0042
014B+0261,ŋkʰ,1,0.0042
014B+0261,nɟ,1,0.0042
014B+0261,x,1,0.0042
014B+0261,ɣ,1,0.0042
014B+0261+006D+0062,ŋɡmb,1,1.0000
014B+0261+02B2,ŋɡʲ,8,1.0000
014B+0261+02B7,ŋɡʷ,44,1.0000
014B+0261+02D0,ŋɡː,1,1.0000
014B+0261+031F,ŋɡ̟,1,0.2000
014B+0261+031F,ŋ,1,0.2000
014B+0261+031F,ɲɟ,1,0.2000
014B+0261+031F,ŋɡʷ,1,0.2000
014B+0261+031F,ŋɡ,1,0.2000
014B+0263,ŋɣ,3,1.0000
014B+0263+02B2,ŋɣʲ,1,1.0000
014B+0263+02B7,ŋɣʷ,1,1.0000
014B+0263+1DA3,ŋɣᶣ,1,1.0000
014B+027E,ŋɾ,1,1.0000
014B+0298,ŋʘ,1,1.0000
014B+02B1,ŋʱ,1,1.0000
014B+02B2,ŋʲ,2,1.0000
014B+02B2+02B7,ŋʲʷ,1,1.0000
014B+02B7,ŋʷ,84,0.9333
014B+02B7,ŋɡʷ,2,0.0222
014B+02B7,ŋːʷ,2,0.0222
014B+02B7,w̃,1,0.0111
014B+02B7,w,1,0.0111
014B+02C0,ŋˀ,1,1.0000
014B+02D0,ŋː,31,1.0000
014B+02D0+02B7,ŋːʷ,3,1.0000
014B+02D1,ŋˑ,2,0.4000
014B+02D1,ŋ̟̥ˑ,1,0.2000
014B+02D1,ŋ̟ˑ,1,0.2000
014B+02D1,ŋ̥ˑ,1,0.2000
014B+030A+01C0,ŋ̊ǀ,1,1.0000
014B+030A+01C1,ŋ̊ǁ,1,1.0000
014B+030A+01C2,ŋ̊ǂ,1,1.0000
014B+030A+01C3,ŋ̊ǃ,1,1.0000
014B+030A+0298,ŋ̊ʘ,1,1.0000
014B+031E,ŋ̞,1,1.0000
014B+0324+006B+02B0,ŋ̤kʰ,1,1.0000
014B+0324+01C0,ŋ̤ǀ,1,1.0000
014B+0324+01C1,ŋ̤ǁ,1,1.0000
014B+0324+01C3,ŋ̤ǃ,1,1.0000
014B+0324+0261+01C3,ŋ̤ɡǃ,1,1.0000
014B+0324+0261+0324,ŋ̤ɡ̤,1,1.0000
014B+0324+02B1,ŋ̤ʱ,1,1.0000
014B+0325,ŋ̥,17,0.8095
014B+0325,hŋ,1,0.0476
014B+0325,ɲ̥,1,0.0476
014B+0325,ŋ̟̥,1,0.0476
014B+0325,ŋ̥ˠ,1,0.0476
014B+0325+02B2,ŋ̥ʲ,1,1.0000
014B+0329,ŋ̩,11,0.6471
014B+0329,ŋm̩,2,0.1176
014B+0329,n̩,1,0.0588
014B+0329,m̩,1,0.0588
014B+0329,ɱ̩,1,0.0588
014B+0329,ɲ̩,1,0.0588
014B+0329+02B7,ŋ̩ʷ,1,1.0000
014B+0330,ŋ̰,2,1.0000
014B+203C,ŋ‼,1,1.0000
014B+203C+02B1,ŋ‼ʱ,1,1.0000
0153,œ,36,0.8571
0153,œː,1,0.0238
0153,œ̃,1,0.0238
0153,œ̈,1,0.0238
0153,ø̞,1,0.0238
0153,y,1,0.0238
0153,ʏː,1,0.0238
0153+0069,œi,1,1.0000
0153+0075,œu,1,1.0000
0153+0079,œy,1,1.0000
0153+02D0,œː,10,1.0000
0153+0303,œ̃,2,0.6667
0153+0303,œ̃ː,1,0.3333
0153+0324,œ̤,1,1.0000
0250,ɐ,26,0.6667
0250,ə,2,0.0513
0250,ɐi,2,0.0513
0250,ɐ̰,1,0.0256
0250,æ,1,0.0256
0250,ʌ,1,0.0256
0250,ɑ,1,0.0256
0250,ɐ̃,1,0.0256
0250,ɐ̥,1,0.0256
0250,ɛ,1,0.0256
0250,ɶ̝,1,0.0256
0250,a̟,1,0.0256
0250+0069,ɐi,1,1.0000
0250+0075,ɐu,1,1.0000
0250+02D0,ɐː,9,0.9000
0250+02D0,ɐ,1,0.1000
0250+0303,ɐ̃,3,1.0000
0251,ɑ,90,0.7031
0251,a,6,0.0469
0251,ə,4,0.0312
0251,ɑː,3,0.0234
0251,ɑ̃,3,0.0234
0251,ɔ,3,0.0234
0251,ʌ,2,0.0156
0251,o,2,0.0156
0251,ɐ,2,0.0156
0251,ɒ,2,0.0156
0251,ɑ̥,2,0.0156
0251,e,2,0.0156
0251,ɐː,1,0.0078
0251,ʌ̆,1,0.0078
0251,ɑi,1,0.0078
0251,aː,1,0.0078
0251,æ,1,0.0078
0251,œ,1,0.0078
0251,ɛ,1,0.0078
0251+0065,ɑe,1,1.0000
0251+0069,ɑi,2,1.0000
0251+006F,ɑo,1,1.0000
0251+0075,ɑu,1,1.0000
0251+028A,ɑʊ,3,1.0000
0251+02D0,ɑː,35,0.8333
0251+02D0,a̟ː,2,0.0476
0251+02D0,aː,2,0.0476
0251+02D0,æː,1,0.0238
0251+02D0,ɐː,1,0.0238
0251+02D0,ɔː,1,0.0238
0251+0303,ɑ̃,14,0.7368
0251+0303,ã,1,0.0526
0251+0303,ə̃,1,0.0526
0251+0303,ʌ,1,0.0526
0251+0303,æ̃,1,0.0526
0251+0303,ə,1,0.0526
0251+0303+0069+0303,ɑ̃ĩ,1,1.0000
0251+0303+006F+0303,ɑ̃õ,1,1.0000
0251+0303+02D0,ɑ̃ː,3,0.5000
0251+0303+02D0,ɑ̃,1,0.1667
0251+0303+02D0,ɑ̃ˑ,1,0.1667
0251+0303+02D0,ɔ̃ː,1,0.1667
0251+0303+02DE,ɐ̃˞,1,0.5000
0251+0303+02DE,ɑ̃˞,1,0.5000
0251+0324,ɑ̤,3,1.0000
0251+0324+02D0,ɑ̤ː,1,1.0000
0252,ɒ,23,0.7931
0252,ɔ,2,0.0690
0252,a,1,0.0345
0252,ɒː,1,0.0345
0252,ɑ,1,0.0345
0252,ɒ̃,1,0.0345
0252+02D0,ɒː,9,0.8182
0252+02D0,ɑː,1,0.0909
0252+02D0,ɔː,1,0.0909
0252+0303,ɒ̃,4,0.8000
0252+0303,ɒ̃ː,1,0.2000
0252+0303+02D0,ɒ̃ː,1,1.0000
0252+0306,ɒ̆,1,0.5000
0252+0306,ə̆,1,0.5000
0252+0324,ɒ̤,1,1.0000
0253,ɓ,236,0.8613
0253,ɓʷ,7,0.0255
0253,b,4,0.0146
0253,ɓ̥,3,0.0109
0253,ɓ̚,3,0.0109
0253,ɓʲ,2,0.0073
0253,bʷ,2,0.0073
0253,p̚,2,0.0073
0253,m,2,0.0073
0253,ʔm̰,1,0.0036
0253,ɡb,1,0.0036
0253,ˀɓ,1,0.0036
0253,ˀm,1,0.0036
0253,β,1,0.0036
0253,mɓ,1,0.0036
0253,p̰,1,0.0036
0253,ɓː,1,0.0036
0253,ʔɓ,1,0.0036
0253,p,1,0.0036
0253,bː,1,0.0036
0253,w,1,0.0036
0253,ʔp̚,1,0.0036
0253+02B2,ɓʲ,1,1.0000
0253+02B7,ɓʷ,2,1.0000
0253+02D0,ɓː,11,1.0000
0253+0325,ɓ̥,8,1.0000
0253+0325+02D0,ɓ̥ː,1,1.0000
0254,ɔ,695,0.8455
0254,ɔ̃,47,0.0572
0254,o,17,0.0207
0254,ɔː,16,0.0195
0254,ɔ̥,8,0.0097
0254,ɔˑ,3,0.0036
0254,ɒ,3,0.0036
0254,o̞,2,0.0024
0254,ɔ̰,2,0.0024
0254,ɤ,2,0.0024
0254,ɔ̆,2,0.0024
0254,ø,2,0.0024
0254,ʊ,1,0.0012
0254,õ,1,0.0012
0254,ɔ̃ː,1,0.0012
0254,o̝,1,0.0012
0254,oa,1,0.0012
0254,ɔ̥ː,1,0.0012
0254,ɔ˞,1,0.0012
0254,ɔə,1,0.0012
0254,ɔ̝ː,1,0.0012
0254,ɔ̃̆,1,0.0012
0254,oː,1,0.0012
0254,uɛ,1,0.0012
0254,ʊː,1,0.0012
0254,ʌ,1,0.0012
0254,ɑ,1,0.0012
0254,oj,1,0.0012
0254,œ,1,0.0012
0254,ə,1,0.0012
0254,ɔ̤,1,0.0012
0254,ɞ,1,0.0012
0254,ɔ̝,1,0.0012
0254,u,1,0.0012
0254,ɔʌ̯,1,0.0012
0254+0069,ɔi,11,1.0000
0254+006F+0303+032F,ɔõ̯,1,1.0000
0254+006F+032F,ɔo̤̯,1,0.2500
0254+006F+032F,ɔo̯,1,0.2500
0254+006F+032F,ɔː,1,0.2500
0254+006F+032F,ɜo̯,1,0.2500
0254+0075,ɔu,4,1.0000
0254+0259,ɔə,1,1.0000
0254+025B,ɔɛ,2,1.0000
0254+026A,ɔɪ,2,1.0000
0254+02D0,ɔː,248,0.9650
0254+02D0,ɔ̃ː,4,0.0156
0254+02D0,ɔ,3,0.0117
0254+02D0,o̞ː,1,0.0039
0254+02D0,ɒː,1,0.0039
0254+02D1,ɔˑ,1,1.0000
0254+0303,ɔ̃,162,0.9939
0254+0303,ʊ̃,1,0.0061
0254+0303+02D0,ɔ̃ː,30,1.0000
0254+0306,ɔ̆,1,0.5000
0254+0306,ə̆,1,0.5000
0254+0318+02D0,ɔ̘ː,1,1.0000
0254+0319,ɔ̙,1,1.0000
0254+0319+02D0,ɔ̙ː,1,1.0000
0254+031D,ɔ̝,3,0.7500
0254+031D,ɔ̤,1,0.2500
0254+031D+02D0,ɔ̝ː,2,1.0000
0254+0324,ɔ̤,10,0.9091
0254+0324,ɔ̤̆,1,0.0909
0254+0324+02D0,ɔ̤ː,6,1.0000
0254+0324+02D1,ɔ̤ˑ,2,1.0000
0254+032F,ɔ̯,1,1.0000
0254+0330,ɔ̰,3,1.0000
0254+0330+02D0,ɔ̰ː,1,1.0000
0254+0330+02D1,ɔ̰ˑ,1,1.0000
0255,ɕ,18,0.7500
0255,s,2,0.0833
0255,ʃ,1,0.0417
0255,sʲ,1,0.0417
0255,s̪,1,0.0417
0255,ʒ,1,0.0417
0255+02D0,ɕː,1,1.0000
0255+1DA3,ɕᶣ,2,1.0000
0256,ɖ,74,0.7551
0256,ɽ,7,0.0714
0256,ɖʲ,2,0.0204
0256,ɖˡ,1,0.0102
0256,ɖ̃,1,0.0102
0256,l,1,0.0102
0256,d,1,0.0102
0256,d̚ˀ,1,0.0102
0256,ʈ,1,0.0102
0256,ʈʰ,1,0.0102
0256,ɖ̚ˀ,1,0.0102
0256,ɳɖ,1,0.0102
0256,ɖʱ,1,0.0102
0256,ɖˠʷ,1,0.0102
0256,r,1,0.0102
0256,ɖ̥,1,0.0102
0256,ɖ̚,1,0.0102
0256,ɖⁿ,1,0.0102
0256+0072,ɖr,3,0.6000
0256+0072,ɖrʲ,1,0.2000
0256+0072,ɖrʷ,1,0.2000
0256+0072+0320,ɖr̠,1,1.0000
0256+0266,ɖɦ,1,1.0000
0256+027D,ɖɽ,1,1.0000
0256+0290,ɖʐ,4,0.8000
0256+0290,ʐ,1,0.2000
0256+0290+02B7,ɖʐʷ,1,1.0000
0256+02B1,ɖʱ,5,1.0000
0256+02D0,ɖː,8,1.0000
0256+0324,ɖ̤,6,0.6667
0256+0324,ɽ̤,2,0.2222
0256+0324,ɳɖ̤,1,0.1111
0256+0324+02D0,ɖ̤ː,1,1.0000
0257,ɗ,208,0.8776
0257,ɗ̚,3,0.0127
0257,d,3,0.0127
0257,ɗː,2,0.0084
0257,l,2,0.0084
0257,ɗʲ,2,0.0084
0257,ʄ,1,0.0042
0257,ʔʲ,1,0.0042
0257,ɗʲʷ,1,0.0042
0257,ˀɗ,1,0.0042
0257,nɗ,1,0.0042
0257,ˀn,1,0.0042
0257,ʷɗ,1,0.0042
0257,t,1,0.0042
0257,t̚,1,0.0042
0257,ˀd̺ː,1,0.0042
0257,ɟ,1,0.0042
0257,ɗ̥,1,0.0042
0257,ɗʷ,1,0.0042
0257,ɽ,1,0.0042
0257,ɗ̺,1,0.0042
0257,dː,1,0.0042
0257,ɾ,1,0.0042
0257+0292,ɗʒ,2,0.6667
0257+0292,ʄ,1,0.3333
0257+02B1,ɗʱ,2,0.6667
0257+02B1,ɽʱ,1,0.3333
0257+02B2,ɗʲ,3,1.0000
0257+02B7,ɗʷ,2,1.0000
0257+02D0,ɗː,13,1.0000
0257+0325,ɗ̥,4,1.0000
0257+032A,ɗ̪,2,0.6667
0257+032A,ɾ̰,1,0.3333
0258,ɘ,13,0.8125
0258,ɪ̈,1,0.0625
0258,ɤ,1,0.0625
0258,ɯ,1,0.0625
0258+0069,ɘi,1,1.0000
0258+02D0,ɘː,3,1.0000
0259,ə,363,0.7562
0259,ə̃,16,0.0333
0259,a,9,0.0187
0259,ɨ,8,0.0167
0259,ɐ,6,0.0125
0259,i,6,0.0125
0259,ʊ,5,0.0104
0259,ə̥,5,0.0104
0259,o,4,0.0083
0259,ɪ,4,0.0083
0259,ʉ,3,0.0063
0259,ʌ,3,0.0063
0259,u,3,0.0063
0259,ø,3,0.0063
0259,ɛ,3,0.0063
0259,ɤ,3,0.0063
0259,ɵ,3,0.0063
0259,əˑ,2,0.0042
0259,ø̞,2,0.0042
0259,ə̝,2,0.0042
0259,ɜ,2,0.0042
0259,e,2,0.0042
0259,ə̯,2,0.0042
0259,ə̰,2,0.0042
0259,jwə,1,0.0021
0259,ʏ,1,0.0021
0259,əː,1,0.0021
0259,ɪ̈,1,0.0021
0259,ɜ̠,1,0.0021
0259,ɵ̞̠,1,0.0021
0259,ḁ,1,0.0021
0259,ɑ,1,0.0021
0259,œ,1,0.0021
0259,ɒ,1,0.0021
0259,ə̟,1,0.0021
0259,ɘ,1,0.0021
0259,jə,1,0.0021
0259,ă,1,0.0021
0259,ɯ,1,0.0021
0259,wə,1,0.0021
0259,ə̠,1,0.0021
0259,ɤː,1,0.0021
0259,ɘ̟,1,0.0021
0259+0069,əi,6,0.7500
0259+0069,əj,1,0.1250
0259+0069,ɔj,1,0.1250
0259+0075,əu,4,1.0000
0259+0079,əy,1,1.0000
0259+0268+0319,əɨ̙,1,1.0000
0259+02D0,əː,80,0.9412
0259+02D0,æː,1,0.0118
0259+02D0,iː,1,0.0118
0259+02D0,ə̃ː,1,0.0118
0259+02D0,uː,1,0.0118
0259+02D0,eː,1,0.0118
0259+02DE,ə˞,1,1.0000
0259+0303,ə̃,34,0.9714
0259+0303,ə̥̃,1,0.0286
0259+0303+02D0,ə̃ː,8,1.0000
0259+0303+02DE,ə̃˞,1,1.0000
0259+0303+0330,ə̰̃,1,1.0000
0259+0306,ə̆,10,0.7143
0259+0306,ə̥̆,1,0.0714
0259+0306,ĕ,1,0.0714
0259+0306,ɵ̞̆,1,0.0714
0259+0306,a̯ə,1,0.0714
0259+0318+02D0,ə̘ː,1,1.0000
0259+031F,ɤ̞,1,0.3333
0259+031F,ə̟̆,1,0.3333
0259+031F,ə̟,1,0.3333
0259+0324,ə̤,1,1.0000
0259+0325,ə̥,1,1.0000
0259+032F,ə̯,2,1.0000
0259+0330,ə̰,2,1.0000
025B,ɛ,672,0.7814
025B,ɛ̃,44,0.0512
025B,e,36,0.0419
025B,ɛː,15,0.0174
025B,æ,13,0.0151
025B,ɛ̥,11,0.0128
025B,ə,9,0.0105
025B,ɛ̠,5,0.0058
025B,e̞,3,0.0035
025B,œ,3,0.0035
025B,ɪ,3,0.0035
025B,ɛˑ,2,0.0023
025B,ei,2,0.0023
025B,ɛə,2,0.0023
025B,ɛ˞,2,0.0023
025B,a,2,0.0023
025B,ɛ̆,2,0.0023
025B,ɜ,2,0.0023
025B,æː,2,0.0023
025B,ɛ̰,2,0.0023
025B,i,2,0.0023
025B,ʌ,2,0.0023
025B,ɛ̯,1,0.0012
025B,ej,1,0.0012
025B,ɛ̥ː,1,0.0012
025B,ɜ̆,1,0.0012
025B,ɛ̃ː,1,0.0012
025B,ɛa,1,0.0012
025B,ɛe,1,0.0012
025B,ɛ̝ː,1,0.0012
025B,ɛi,1,0.0012
025B,ə̃,1,0.0012
025B,ɛɜ̯,1,0.0012
025B,e̠,1,0.0012
025B,ɛ̝,1,0.0012
025B,ɛ̞,1,0.0012
025B,ɐ,1,0.0012
025B,aʲ,1,0.0012
025B,ɛʌ,1,0.0012
025B,ë,1,0.0012
025B,ɨ,1,0.0012
025B,e̝,1,0.0012
025B,ɛ̃̆,1,0.0012
025B,ɛ̤,1,0.0012
025B,ɛʌ̯,1,0.0012
025B,ɔ,1,0.0012
025B+0069,ɛi,1,1.0000
025B+006A,ɛj,1,1.0000
025B+006F,ɛo,1,1.0000
025B+0075,ɛu,3,1.0000
025B+0077,ɛw,1,1.0000
025B+0259,ɛə,2,1.0000
025B+026A,ɛɪ,1,1.0000
025B+028A,ɛʊ,1,1.0000
025B+02D0,ɛː,227,0.9538
025B+02D0,ɛ̃ː,5,0.0210
025B+02D0,ɛ,3,0.0126
025B+02D0,æː,2,0.0084
025B+02D0,eː,1,0.0042
025B+02D1,ɛˑ,1,1.0000
025B+02E0,ɛˠ,1,1.0000
025B+0303,ɛ̃,161,0.9699
025B+0303,ẽ,4,0.0241
025B+0303,ãʲ,1,0.0060
025B+0303+0259,ɛ̃ə,1,1.0000
025B+0303+02D0,ɛ̃ː,28,0.9333
025B+0303+02D0,ɛ̃,1,0.0333
025B+0303+02D0,ɛ̃ˑ,1,0.0333
025B+0303+0306,ɛ̃̆,1,1.0000
025B+0303+0330,ɛ̰̃,1,1.0000
025B+0306,ɛ̆,3,1.0000
025B+0318+02D0,ɛ̘ː,1,1.0000
025B+0319,ɛ̙,1,1.0000
025B+0319+02D0,ɛ̙ː,1,1.0000
025B+0319+02E0,ɛ̙ˠ,1,1.0000
025B+031D,ɛ̝,2,1.0000
025B+031D+02D0,ɛ̝ː,2,1.0000
025B+0324,ɛ̤,7,0.8750
025B+0324,ɛ̤̆,1,0.1250
