InventoryID,Glottocode,GlyphID,Phoneme,Allophones
12,khas1269,0283,ʃ,ʃ
12,khas1269,028A+032F,ʊ̯,ʊ̯
12,khas1269,0294,ʔ,ʔ
13,seda1262,0061,a,a|ə|a
13,seda1262,0061+0330,a̰,a̰
13,seda1262,0065,e,e|e
13,seda1262,0065+0330,ḛ,ḛ
13,seda1262,0068,h,h
13,seda1262,0069,i,i
13,seda1262,0069+0330,ḭ,ḭ
13,seda1262,006A,j,j|j̃|j̰̃|j̰
13,seda1262,006B,k,kʷ|k
13,seda1262,006B+02B0,kʰ,kʰ
13,seda1262,006C,l,l
13,seda1262,006C+0325,l̥,l̥
13,seda1262,006D,m,m|m̰
13,seda1262,006D+0062,mb,mb
13,seda1262,006D+0325,m̥,m̥
13,seda1262,006E,n,n̰|n
13,seda1262,006E+0064,nd,nd
13,seda1262,006E+0320+0064+0320+0292,n̠d̠ʒ,n̠d̠ʒ
13,seda1262,006E+0325,n̥,n̥
13,seda1262,006F,o,o|o
13,seda1262,006F+0330,o̰,o̰
13,seda1262,0070,p,p
13,seda1262,0070+02B0,pʰ,pʰ
13,seda1262,0072,r,r
13,seda1262,0072+0325,r̥,r̥
13,seda1262,0073,s,s
13,seda1262,0074,t,t
13,seda1262,0074+02B0,tʰ,tʰ
13,seda1262,0074+0320+0283,t̠ʃ,t̠ʃ
13,seda1262,0075,u,u
13,seda1262,0075+0330,ṵ,ṵ
13,seda1262,0077,w,w̰̃|w|w̰|w̃
13,seda1262,014B,ŋ,ŋ|ŋ̰
13,seda1262,014B+0261,ŋɡ,ŋɡ
13,seda1262,014B+0325,ŋ̥,ŋ̥
13,seda1262,0254,ɔ,ɔ
13,seda1262,0254+0330,ɔ̰,ɔ̰
13,seda1262,025B,ɛ,æ|ɛ|ɪ|ɛ
13,seda1262,025B+0330,ɛ̰,ɛ̰
13,seda1262,0272,ɲ,ɲ
13,seda1262,0272+0325,ɲ̥,ɲ̥
13,seda1262,0283,ʃ,ʃ
13,seda1262,028D,ʍ,ʍ
13,seda1262,0294,ʔ,ʔ
13,seda1262,02C0+0062,ˀb,ˀb
13,seda1262,02C0+0064,ˀd,ˀd
13,seda1262,02C0+006C,ˀl,ˀl
13,seda1262,02C0+006D,ˀm,ˀm
13,seda1262,02C0+006E,ˀn,ˀn
13,seda1262,02C0+0072,ˀr,ˀr
13,seda1262,02C0+0077,ˀw,ˀw
13,seda1262,02C0+014B,ˀŋ,ˀŋ
13,seda1262,02C0+0272,ˀɲ,ˀɲ
14,cent1989,0061+0319+031F+02D0,a̙̟ː,a̙̟ː
14,cent1989,0061+031F,a̟,a̟
14,cent1989,0065+0069+0319,ei̙,ei̙
14,cent1989,0065+0318+02D0,e̘ː,e̘ː
14,cent1989,0068,h,h|h
14,cent1989,0069+02D0,iː,iː
14,cent1989,006A,j,ʝ|j
14,cent1989,006B,k,k|k|k̚
14,cent1989,006B+02B0,kʰ,kʰ
14,cent1989,006C+02E0,lˠ,lˠ
14,cent1989,006D,m,m
14,cent1989,006E,n,n
14,cent1989,006F+0075+0319,ou̙,ou̙
14,cent1989,006F+0318+02D0,o̘ː,o̘ː
14,cent1989,0070,p,p|p̚
14,cent1989,0070+02B0,pʰ,pʰ
14,cent1989,0073,s,s|s
14,cent1989,0074,t,t|t̚
14,cent1989,0074+02B0,tʰ,tʰ
14,cent1989,0074+0320+0283,t̠ʃ,t̠ʃ|c̚
14,cent1989,0074+0320+0283+02B0,t̠ʃʰ,t̠ʃʰ
14,cent1989,0075+02D0,uː,uː
14,cent1989,014B,ŋ,ŋ
14,cent1989,0252,ɒ,ɒ
14,cent1989,0252+02D0,ɒː,ɒː
14,cent1989,0253,ɓ,ɓ
14,cent1989,0254,ɔ,ɔ
14,cent1989,0254+0318+02D0,ɔ̘ː,ɔ̘ː
14,cent1989,0257,ɗ,ɗ
14,cent1989,0259,ə,ə
14,cent1989,0259+0268+0319,əɨ̙,əɨ̙
14,cent1989,0259+0318+02D0,ə̘ː,ə̘ː
14,cent1989,025B,ɛ,ɛ
14,cent1989,025B+0318+02D0,ɛ̘ː,ɛ̘ː
14,cent1989,0268+02D0,ɨː,ɨː
14,cent1989,026A,ɪ,ɪ
14,cent1989,026A+0308,ɪ̈,ɪ̈
14,cent1989,0272,ɲ,ɲ
14,cent1989,027D,ɽ,ɽ|ɹ|r̠
14,cent1989,028A,ʊ,ʊ
14,cent1989,028B,ʋ,ʋ
14,cent1989,0294,ʔ,ʔ|ʔ
15,viet1252,0061+031F+02D0,a̟ː,a̟ː
15,viet1252,0063,c,c|c̚
15,viet1252,0065,e,e|ɘ|ei
15,viet1252,0066,f,f
15,viet1252,0068,h,h
15,viet1252,006A,j,j
15,viet1252,006B,k,k̚ʷ|kp̚|k̚|k
15,viet1252,006C,l,l
15,viet1252,006D,m,m
15,viet1252,006E,n,n
15,viet1252,006F,o,o̞|o̞u|o
15,viet1252,0073,s,s
15,viet1252,0074,t,t̚|t
15,viet1252,0074+02B0,tʰ,tʰ
15,viet1252,0076,v,v
15,viet1252,0077,w,w
15,viet1252,0078,x,kx|x
15,viet1252,007A,z,z
15,viet1252,014B,ŋ,ŋm|ŋʷ|ŋ
15,viet1252,0250,ɐ,ɐ
15,viet1252,0253,ɓ,ɓ|p̚
15,viet1252,0254,ɔ,ɔ|ɔʌ̯
15,viet1252,0257,ɗ,ɗ
15,viet1252,025B,ɛ,ɛ|ɛʌ̯
15,viet1252,0263,ɣ,ɡ|ɣ
15,viet1252,0264,ɤ,ɤ|ɤɰ
15,viet1252,026A,ɪ,i|ɪi|ɪ|ɪ̈
15,viet1252,026F+031E,ɯ̞,ɯ̞|ɯ̞ɰ
15,viet1252,0272,ɲ,ɲ
15,viet1252,028A,ʊ,ʊ|ʊu|u
15,viet1252,028C,ʌ,ɜ|ʌ
15,viet1252,028C+032F,ʌ̯,ʌ̯|ɜ̯|ɵ̞̯|ɘ̯
15,viet1252,0294,ʔ,ʔ
15,viet1252,02E6+02E5,˦˥,˦˥
15,viet1252,02E7,˧,˧˩|˧
15,viet1252,02E8+02E9,˨˩,˨˩˥|˨˩
15,viet1252,0324+02E8+02E9,̤˨˩,̤˨˩
15,viet1252,0330+02E6+02E5,̰˦˥,̰˦˥
15,viet1252,0330+02E9,̰˩,̰˩|˩
16,mand1415,0061,a,ɐ|ɜ|æ|a̟|ɑ|a
16,mand1415,0061+02DE,a˞,a˞|ɐ˞
16,mand1415,0061+031F+02DE,a̟˞,a̟˞|ɜ˞
16,mand1415,0063+00E7,cç,cç|ɟʝ
16,mand1415,0063+00E7+02B0,cçʰ,cçʰ|cçʰ
16,mand1415,0066,f,f
16,mand1415,0069,i,i̥|ɻ̩|i|s̞̩|ɻ̩̥|z̞̩
16,mand1415,006A,j,j|ʝ
16,mand1415,006B,k,k|ɡ
16,mand1415,006B+02B0,kʰ,kʰ|kʰ
16,mand1415,006C,l,l
16,mand1415,006D,m,m|m̩
16,mand1415,006E,n,ɱ|n
16,mand1415,0070,p,b|p
16,mand1415,0070+02B0,pʰ,pʰ|pʰ
16,mand1415,0073,s,s
16,mand1415,0074,t,t|d
16,mand1415,0074+0073,ts,dz|ts
16,mand1415,0074+0073+02B0,tsʰ,tsʰ|tsʰ
16,mand1415,0074+02B0,tʰ,tʰ|tʰ
16,mand1415,0075,u,u|v̩|u̥|ʊ|f̩|uɘ|u
16,mand1415,0075+02DE,u˞,u˞
16,mand1415,0077,w,w|ʋ
16,mand1415,0077+02DE,w˞,w˞
16,mand1415,0079,y,y|y̥
16,mand1415,00E7,ç,ç
16,mand1415,014B,ŋ,ŋ|ŋ
16,mand1415,0251+0303+02DE,ɑ̃˞,ɐ̃˞|ɑ̃˞
16,mand1415,0259+02DE,ə˞,ə˞
16,mand1415,0259+0303+02DE,ə̃˞,ə̃˞
16,mand1415,0264,ɤ,oɤ|ɤ|e|ə|e̞|ɪ|ɤ|o
16,mand1415,0264+02DE,ɤ˞,oɤ˞|e̞˞|ɤ˞
16,mand1415,0265,ɥ,ʝʷ|ɥ
16,mand1415,0270,ɰ,ʔ|ʁ̞|ɰ|ɰ
16,mand1415,0282,ʂ,ʂ
16,mand1415,0288+0282,ʈʂ,ɖʐ|ʈʂ
16,mand1415,0288+0282+02B0,ʈʂʰ,ʈʂʰ|ʈʂʰ
16,mand1415,0290,ʐ,ʐ
16,mand1415,02E5,˥,˧|˨|˩|˦|˥
16,mand1415,02E5+02E6,˥˦,˥˦
16,mand1415,02E7+02E5,˧˥,˧˥
16,mand1415,02E7+02E8+02E5,˧˨˥,˧˨|˧˨˥
16,mand1415,03C7,χ,χ|h
17,wuch1236,0061,a,æ|ă|ɑ|a
17,wuch1236,0062+0324+0325,b̤̥,b|b̤̥
17,wuch1236,0064+0324+0325,d̤̥,d|d̤̥
17,wuch1236,0066,f,f
17,wuch1236,0068,h,h|χ|ç
17,wuch1236,0069,i,i
17,wuch1236,0069+0303,ĩ,ĩ
17,wuch1236,006A,j,j
17,wuch1236,006B,k,c|k
17,wuch1236,006B+02B0,kʰ,kʰ|cʰ
17,wuch1236,006C,l,l
17,wuch1236,006D,m,m
17,wuch1236,006D+0329,m̩,m̩
17,wuch1236,006E,n,n
17,wuch1236,006F+0303+031E,õ̞,õ̞
17,wuch1236,006F+031E,o̞,ɔ̆|o̞
17,wuch1236,0070,p,p
17,wuch1236,0070+02B0,pʰ,pʰ
17,wuch1236,0073,s,s
17,wuch1236,0074,t,t
17,wuch1236,0074+0073,ts,ts
17,wuch1236,0074+0073+02B0,tsʰ,tsʰ
17,wuch1236,0074+007A+0324+0325,tz̤̥,dz|tz̤̥
17,wuch1236,0074+02B0,tʰ,tʰ
17,wuch1236,0075,u,u|z̞̩ʷ
17,wuch1236,0076,v,v|v
17,wuch1236,0077,w,w|ɰ
17,wuch1236,0079,y,y
17,wuch1236,007A,z,z|z
17,wuch1236,007A+031E+0329,z̞̩,z̞̩
17,wuch1236,00E6+0303,æ̃,æ̃
17,wuch1236,014B,ŋ,ɲ|ŋ
17,wuch1236,014B+0329,ŋ̩,ŋ̩
17,wuch1236,0259+031F,ə̟,ə̟|ɤ̞|ə̟̆
17,wuch1236,0261+0324+0325,ɡ̤̥,ɡ|ɡ̤̥|c̤|ɟ
17,wuch1236,0266,ɦ,ɦ
17,wuch1236,027B,ɻ,ɻ
17,wuch1236,0294,ʔ,ʔ
17,wuch1236,02E5,˥,˥|˥|˥|˥
17,wuch1236,02E5+02E7+02E5,˥˧˥,˥˧˥|˥˧˥|˨˧|˥˦|˥˧˥|˥˧˥
17,wuch1236,02E6,˦,˦|˩˨|˩|̆˥|˦|̆˨˥|˧|˦
18,hakk1236,0061,a,a
18,hakk1236,0066,f,fʷ|fʲ|f
18,hakk1236,0068,h,hʷ|h
18,hakk1236,0069,i,i
18,hakk1236,006A,j,j
18,hakk1236,006B+031F,k̟,k̟|k|k̟ʲ|kʷ|k̟̚
18,hakk1236,006B+031F+02B0,k̟ʰ,kʰʷ|k̟ʰʲ|kʰ|k̟ʰ
18,hakk1236,006C,l,lʷ|l
18,hakk1236,006D+0062,mb,mbʷ|mbʲ|mb|m
18,hakk1236,006D+0329,m̩,m̩
18,hakk1236,006E+0064,nd,n|ndʲ|nd
18,hakk1236,0070,p,p|pʷ|p̚|pʲ
18,hakk1236,0070+02B0,pʰ,pʰʲ|pʰʷ|pʰ
18,hakk1236,0073,s,sʷ|ʃ|ç|s
18,hakk1236,0074,t,tʷ|t|tʲ|t̚
18,hakk1236,0074+0073,ts,tsʷ|tsʲ|ts
18,hakk1236,0074+0073+02B0,tsʰ,tsʰ|tsʰʷ|tsʰʲ
18,hakk1236,0074+02B0,tʰ,tʰ|tʰʷ|tʰʲ
18,hakk1236,0075,u,u
18,hakk1236,0077,w,v|w|vʷ
18,hakk1236,007A+031E+0329,z̞̩,z̞̩
18,hakk1236,00E6,æ,æ
18,hakk1236,014B+0261+031F,ŋɡ̟,ŋɡʷ|ŋ|ŋɡ|ŋɡ̟|ɲɟ
18,hakk1236,014B+0329,ŋ̩,ŋ̩
18,hakk1236,0254,ɔ,ɔ
18,hakk1236,025B,ɛ,ɛ
18,hakk1236,0294,ʔ,ʔʷ|ʔ
18,hakk1236,02E5,˥,̆˦˥|˥
18,hakk1236,02E7,˧,˧|˧˥
18,hakk1236,02E7+02E9,˧˩,̆˧˩|˧˩
18,hakk1236,02E9,˩,˩|˨˩|˩˨
19,yuec1235,0061,a,ɒ|a
19,yuec1235,0066,f,f
19,yuec1235,0068,h,h
19,yuec1235,0069,i,i|ɪə̯|e
19,yuec1235,006A,j,j|e̯|ɪ̯
19,yuec1235,006B,k,ʔʷ|ʔ|k̚|k
19,yuec1235,006B+02B0,kʰ,kʰ
19,yuec1235,006B+02B0+02B7,kʰʷ,kʰʷ
19,yuec1235,006B+02B7,kʷ,kʷ
19,yuec1235,006C,l,l
19,yuec1235,006C+0325,l̥,l̥
19,yuec1235,006D,m,m
19,yuec1235,006D+0329,m̩,m̩
19,yuec1235,006E,n,n
19,yuec1235,0070,p,p|p̚
19,yuec1235,0070+02B0,pʰ,pʰ
19,yuec1235,0074,t,t̚|t
19,yuec1235,0074+02B0,tʰ,tʰ
19,yuec1235,0074+0320+0283,t̠ʃ,t̠ʃʲ|t̠ʃ
19,yuec1235,0074+0320+0283+02B0,t̠ʃʰ,t̠ʃʰ|t̠ʃʰʲ
19,yuec1235,0075,u,u|u|o|ʊə̯
19,yuec1235,0077,w,w
19,yuec1235,00E6,æ,æə̯|æ|ɛ
19,yuec1235,014B,ŋ,ŋ|ŋɡ|ŋʷ
19,yuec1235,014B+0329,ŋ̩,ŋ̩
19,yuec1235,0254,ɔ,ɔ|ɔ
19,yuec1235,0283,ʃ,ʃ|ʃʲ
19,yuec1235,02E5,˥,˥|˥
19,yuec1235,02E5+02E6,˥˦,˥˦
19,yuec1235,02E7,˧,˧
19,yuec1235,02E9,˩,˩
19,yuec1235,0330+02E7+02E9,̰˧˩,̰˧˩|̰ʔ˧˩
20,iumi1238,0061,a,ɐ|a|a̟|a̟|ʌ
20,iumi1238,0061+02D0,aː,aː
20,iumi1238,0062,b,b|mb|mˀ
20,iumi1238,0063,c,c
20,iumi1238,0063+02B0,cʰ,cʰ
20,iumi1238,0064,d,d|nd|nˀ
20,iumi1238,0064+007A,dz,ndz|dz
20,iumi1238,0065,e,e|ɜ|e̞|ɛ
20,iumi1238,0066,f,f
20,iumi1238,0068,h,h
20,iumi1238,0069,i,ɪ|i
20,iumi1238,006A,j,j|e̯
20,iumi1238,006A+0325,j̥,j̥
20,iumi1238,006B,k,k̟|k
20,iumi1238,006B+02B0,kʰ,k̟ʰ|kʰ
20,iumi1238,006C,l,ˀl|l
20,iumi1238,006C+0325,l̥,l̥
20,iumi1238,006D,m,m|ˀm
20,iumi1238,006D+0325,m̥,m̥
20,iumi1238,006D+0329,m̩,m̩
20,iumi1238,006E,n,n|ˀn
20,iumi1238,006E+0325,n̥,n̥
20,iumi1238,006E+0329,n̩,n̩
20,iumi1238,006F,o,o|ə
20,iumi1238,0070,p,p
20,iumi1238,0070+02B0,pʰ,pʰ
20,iumi1238,0073,s,s
20,iumi1238,0074,t,t
20,iumi1238,0074+0073,ts,ts
20,iumi1238,0074+0073+02B0,tsʰ,tsʰ
20,iumi1238,0074+02B0,tʰ,tʰ
20,iumi1238,0075,u,ʊ|u
20,iumi1238,0077,w,w|o̯
20,iumi1238,00E6,æ,æ
20,iumi1238,014B,ŋ,ˀŋ̟|ŋ|ˀŋ|ŋ̟
20,iumi1238,014B+0325,ŋ̥,ŋ̟̥|ŋ̥
20,iumi1238,0254,ɔ,ɔ
20,iumi1238,025F,ɟ,ɲɟ|ɟ
20,iumi1238,0261,ɡ,ŋɡ|ŋɡ̟|ŋˀ|ɡ̟|ɡ
20,iumi1238,0272,ɲ,ˀɲ|ɲ
20,iumi1238,0272+0325,ɲ̥,ɲ̥
20,iumi1238,028D,ʍ,ʍ
20,iumi1238,0294,ʔ,ʔ
20,iumi1238,02E4+02E7+02E8,ˤ˧˨,ˤ˧˨
20,iumi1238,02E5+02E6,˥˦,˥|˥˦
20,iumi1238,02E6,˦,˦
20,iumi1238,02E7+02E9,˧˩,˧˩
20,iumi1238,02E8+02E7,˨˧,˨˧
20,iumi1238,0330+02E9,̰˩,̰˩
21,nisi1239,0062,b,b
21,nisi1239,0064,d,d|dʲ
21,nisi1239,0069,i,i
21,nisi1239,0069+0325,i̥,i̥
21,nisi1239,006A,j,j
21,nisi1239,006B,k,k
21,nisi1239,006C+032A,l̪,l̪ʲ|l̪
21,nisi1239,006D,m,m
21,nisi1239,006E,n,n|nʲ
21,nisi1239,0070,p,p
21,nisi1239,0072,r,r
21,nisi1239,0073,s,s
21,nisi1239,0074,t,tʲ|t
21,nisi1239,0075,u,u
21,nisi1239,0075+0325,u̥,u̥
21,nisi1239,0078,x,x
21,nisi1239,014B,ŋ,ŋ
21,nisi1239,0251,ɑ,ɑ
21,nisi1239,0254,ɔ,ɔ
21,nisi1239,025B,ɛ,ɛ
21,nisi1239,0261,ɡ,ɡ
21,nisi1239,0266,ɦ,ɦ
21,nisi1239,026F,ɯ,ɯ
21,nisi1239,028C,ʌ,ʌ
21,nisi1239,0294,ʔ,ʔ
21,nisi1239,02E5+02E6,˥˦,˥˦
21,nisi1239,02E9+02E8,˩˨,˩˨
22,nucl1310,0061,a,æ|a|ɑ
22,nucl1310,0062,b,b
22,nucl1310,0064,d,d
22,nucl1310,0064+0320+0292,d̠ʒ,d̠ʒ
22,nucl1310,0065,e,e|ei
22,nucl1310,0065+0069+0303,eĩ,eĩ
22,nucl1310,0068,h,h
22,nucl1310,0069,i,i|ɪ
22,nucl1310,006A,j,ç|j̃|j
22,nucl1310,006B,k,k
22,nucl1310,006B+02B0,kʰ,kʰ
22,nucl1310,006C,l,l
22,nucl1310,006C+0325,l̥,l̥
22,nucl1310,006D,m,m
22,nucl1310,006D+0325,m̥,m̥
22,nucl1310,006E,n,n|n̪
22,nucl1310,006E+0325,n̥,n̥
22,nucl1310,006F,o,ou|ʊ̈|o
22,nucl1310,006F+0075+0303,oũ,oũ
22,nucl1310,0070,p,p
22,nucl1310,0070+02B0,pʰ,pʰ
22,nucl1310,0073,s,s
22,nucl1310,0073+02B0,sʰ,sʰ
22,nucl1310,0074,t,t̪|t
22,nucl1310,0074+02B0,tʰ,tʰ
22,nucl1310,0074+0320+0283,t̠ʃ,t̠ʃ
22,nucl1310,0074+0320+0283+02B0,t̠ʃʰ,t̠ʃʰ
22,nucl1310,0075,u,ʊ|u
22,nucl1310,0077,w,w|w̃
22,nucl1310,007A,z,z
22,nucl1310,00E6+0303,æ̃,æ̃
22,nucl1310,00F0,ð,ð|d̪ð
22,nucl1310,014B,ŋ,ŋ
22,nucl1310,014B+0325,ŋ̥,ŋ̥
22,nucl1310,0254,ɔ,ɔ
22,nucl1310,0259,ə,ə
22,nucl1310,025B,ɛ,ɛ
22,nucl1310,0261,ɡ,ɡ
22,nucl1310,026A+0303,ɪ̃,ɪ̃
22,nucl1310,0272,ɲ,ɲ
22,nucl1310,0272+0325,ɲ̥,ɲ̥
22,nucl1310,027E,ɾ,ɾ|z͇
22,nucl1310,0283,ʃ,ʃ
22,nucl1310,028A+0303,ʊ̃,ʊ̃
22,nucl1310,028D,ʍ,ʍ
22,nucl1310,0294,ʔ,ʔ
22,nucl1310,02E5,˥,˥
22,nucl1310,02E9,˩,˩
22,nucl1310,0330+02E5,̰˥,̰˥
22,nucl1310,03B8,θ,θ|t̪θ
23,lahu1253,0061,a,ã|a
23,lahu1253,0062,b,b|bv
23,lahu1253,0064,d,d
23,lahu1253,0064+0320+0292,d̠ʒ,dz|d̠ʒ
23,lahu1253,0065,e,e|ɪ|e
23,lahu1253,0065+031E,e̞,e̞
23,lahu1253,0066,f,f
23,lahu1253,0068,h,h
23,lahu1253,0069,i,i|i
23,lahu1253,006A,j,ʝ|z|j|e̯
23,lahu1253,006B,k,k
23,lahu1253,006B+02B0,kʰ,kʰ
23,lahu1253,006C,l,l
23,lahu1253,006D,m,m̩v|mv|m
23,lahu1253,006E,n,nʲ|n
23,lahu1253,006F,o,ʊ|o|o
23,lahu1253,0070,p,pf|p
23,lahu1253,0070+02B0,pʰ,pʰ|pfʰ
23,lahu1253,0071,q,q
23,lahu1253,0071+02B0,qʰ,qχ|qʰ
23,lahu1253,0074,t,t
23,lahu1253,0074+02B0,tʰ,tʰ
23,lahu1253,0074+0320+0283,t̠ʃ,ts|t̠ʃ
23,lahu1253,0074+0320+0283+02B0,t̠ʃʰ,tsʰ|t̠ʃʰ
23,lahu1253,0075,u,u|u|ɯ|ɯ̃
23,lahu1253,0076,v,v|vʷ
23,lahu1253,0077,w,w|ɔ̯|o̯
23,lahu1253,014B,ŋ,ŋ
23,lahu1253,0254,ɔ,ɔ̃|ɔ
23,lahu1253,0258,ɘ,ɘ|ɪ̈|ɘ
23,lahu1253,0261,ɡ,ɡ
23,lahu1253,0263,ɣ,ɣ
23,lahu1253,0268,ɨ,ɨ|ɨ|z̞̩
23,lahu1253,0283,ʃ,ʃ|s
23,lahu1253,0294,ʔ,ʔ
23,lahu1253,02E5+02E6,˥˦,˥˦
23,lahu1253,02E7,˧,˧
23,lahu1253,02E7+02E6,˧˦,˧˦
23,lahu1253,02E7+02E8,˧˨,˧˨
23,lahu1253,02E9,˩,˩|˩˨˧
24,garo1247,0061,a,a
24,garo1247,0062,b,b
24,garo1247,0064,d,d
24,garo1247,0064+007A,dz,dz
24,garo1247,0065+031E,e̞,e̞|e
24,garo1247,0068,h,h
24,garo1247,0069,i,i|ɤ̞|ĭ|ĭ̥|ɘ
24,garo1247,006B+02B0,kʰ,k̚|kʰ
24,garo1247,006C,l,l|l
24,garo1247,006D,m,m
24,garo1247,006D+02C0,mˀ,mˀ
24,garo1247,006E,n,n
24,garo1247,006E+02C0,nˀ,nˀ
24,garo1247,006F,o,o
24,garo1247,0070+02B0,pʰ,pʰ|p̚
24,garo1247,0073+033B,s̻,s̻
24,garo1247,0074+0073,ts,ts
24,garo1247,0074+02B0,tʰ,t̚|tʰ
24,garo1247,0077,w,w
24,garo1247,014B,ŋ,ŋ
24,garo1247,014B+02C0,ŋˀ,ŋˀ
24,garo1247,0261,ɡ,ɡ|ʁ
24,garo1247,027E,ɾ,ɾ|ɾ
24,garo1247,027E+02C0,ɾˀ,ɾˀ
24,garo1247,0289,ʉ,ʉ
24,garo1247,0294,ʔ,ʔ
25,sgaw1245,0061,a,a
25,sgaw1245,0063,c,c
25,sgaw1245,0063+02B0,cʰ,cʰ
25,sgaw1245,0065,e,e
25,sgaw1245,0069,i,ɪ|i
25,sgaw1245,006A,j,ʒ|j
25,sgaw1245,006B,k,k
25,sgaw1245,006B+02B0,kʰ,kʰ
25,sgaw1245,006C,l,l
25,sgaw1245,006D,m,m
25,sgaw1245,006E,n,n
25,sgaw1245,006F,o,o
25,sgaw1245,0070,p,p
25,sgaw1245,0070+02B0,pʰ,pʰ
25,sgaw1245,0073,s,s
25,sgaw1245,0073+02B0,sʰ,sʰ
25,sgaw1245,0074,t,t
25,sgaw1245,0074+02B0,tʰ,tʰ
25,sgaw1245,0075,u,ʊ|u
25,sgaw1245,0077,w,w
25,sgaw1245,0078,x,xˠ|xʷ|x
25,sgaw1245,007A,z,z
25,sgaw1245,014B,ŋ,ŋ
25,sgaw1245,0253,ɓ,ɓ
25,sgaw1245,0254,ɔ,ɔ
25,sgaw1245,0257,ɗ,ɗ
25,sgaw1245,025B,ɛ,æ|e̞|ɛ
25,sgaw1245,025C,ɜ,ə̆|ə|ɜ
25,sgaw1245,0263,ɣ,h|ɣ
25,sgaw1245,0266,ɦ,ɦ
25,sgaw1245,026A+0308,ɪ̈,ɪ̈
25,sgaw1245,0272,ɲ,ɲ
25,sgaw1245,0279,ɹ,r|ɹ
25,sgaw1245,0283,ʃ,ʃ
25,sgaw1245,0294,ʔ,ʔ
25,sgaw1245,02E6+02E5,˦˥,˦˥|̰˦˩
25,sgaw1245,02E7+02E9,˧˩,̆˧|˧˩
25,sgaw1245,0324+02E7+02E8,̤˧˨,̤˧˨|̤̆˩
25,sgaw1245,03B8,θ,θ
26,lakk1238,0061,a,a
26,lakk1238,0061+0303,ã,ã
26,lakk1238,0061+0303+0306,ã̆,ã̆
26,lakk1238,0061+0306,ă,ă
26,lakk1238,0065+0306,ĕ,ĕ
26,lakk1238,0066,f,f
26,lakk1238,0068,h,h
26,lakk1238,0069,i,i
26,lakk1238,0069+0065,ie,ie
26,lakk1238,0069+0065+0303,iẽ,iẽ
26,lakk1238,0069+0303,ĩ,ĩ
26,lakk1238,0069+0306,ĭ,ĭ
26,lakk1238,006A,j,j
26,lakk1238,006A+0325,j̥,j̥
26,lakk1238,006B,k,k
26,lakk1238,006B+02B0,kʰ,kʰ
26,lakk1238,006B+02B0+02B2,kʰʲ,kʰʲ
26,lakk1238,006B+02B0+02B7,kʰʷ,kʰʷ
26,lakk1238,006B+02B7,kʷ,kʷ
26,lakk1238,006C,l,l
26,lakk1238,006D,m,m
26,lakk1238,006D+0325,m̥,m̥
26,lakk1238,006E,n,n
26,lakk1238,006E+0325,n̥,n̥
26,lakk1238,006F+0303+0306,õ̆,õ̆
26,lakk1238,0070,p,p
26,lakk1238,0070+02B0,pʰ,pʰ
26,lakk1238,0074,t,t
26,lakk1238,0074+0073,ts,ts
26,lakk1238,0074+0073+02B0,tsʰ,tsʰ
26,lakk1238,0074+02B0,tʰ,tʰ
26,lakk1238,0075,u,u
26,lakk1238,0075+006F,uo,uo
26,lakk1238,0075+0303,ũ,ũ
26,lakk1238,0075+0303+0306,ũ̆,ũ̆
26,lakk1238,0075+0306,ŭ,ŭ
26,lakk1238,0077,w,w
26,lakk1238,014B,ŋ,ŋ
26,lakk1238,014B+02B2,ŋʲ,ŋʲ
26,lakk1238,014B+02B7,ŋʷ,ŋʷ
26,lakk1238,014B+0325+02B2,ŋ̥ʲ,ŋ̥ʲ
26,lakk1238,0254,ɔ,ɔ
26,lakk1238,0254+0303,ɔ̃,ɔ̃
26,lakk1238,025B,ɛ,ɛ
26,lakk1238,025B+0303,ɛ̃,ɛ̃
26,lakk1238,025B+0303+0306,ɛ̃̆,ɛ̃̆
26,lakk1238,025B+0306,ɛ̆,ɛ̆
26,lakk1238,0265,ɥ,ɥ
26,lakk1238,026C,ɬ,ɬ
26,lakk1238,028D,ʍ,ʍ
26,lakk1238,0294,ʔ,ʔ
26,lakk1238,02C0+0062,ˀb,ˀb
26,lakk1238,02E5,˥,˥
26,lakk1238,02E5+02E6,˥˦,˥˦
26,lakk1238,02E7+02E8+02E5,˧˨˥,˧˨˥
26,lakk1238,02E8+02E7,˨˧,˨˧
26,lakk1238,02E8+02E7+02E9,˨˧˩,˨˧˩
26,lakk1238,02E9,˩,˩
26,lakk1238,03B8,θ,θ
27,thai1261,0061,a,ʌ|a|ɜ
27,thai1261,0061+02D0,aː,aː
27,thai1261,0062,b,b|mb|ɓ
27,thai1261,0063+00E7,cç,cç
27,thai1261,0063+00E7+02B0,cçʰ,cçʰ|ʃ
27,thai1261,0064,d,d|nd|ɗ
27,thai1261,0065+02D0,eː,e̞ː|eː|ei
27,thai1261,0066,f,f
27,thai1261,0068,h,h
27,thai1261,0069+02D0,iː,iː
27,thai1261,006A,j,j̥|ɟʝ|j
27,thai1261,006B,k,k|k̚
27,thai1261,006B+02B0,kʰ,kx|kʰ
27,thai1261,006C,l,l|r|l̥|l|ɻ|l̃
27,thai1261,006D,m,m|m̥
27,thai1261,006E,n,n̥|n
27,thai1261,006F,o,o|o̞
27,thai1261,006F+02D0,oː,oː
27,thai1261,0070,p,p̚|p
27,thai1261,0070+02B0,pʰ,pʰ
27,thai1261,0073,s,s|z
